Location,Year,Month,Monthly_MSL,Linear_Trend,High_Conf.,Low_Conf.
Charleston SC,2013,5,0.091,0.08,0.09,0.07
Charleston SC,2013,6,-0.011,0.08,0.09,0.07
Charleston SC,2013,7,0.066,0.08,0.09,0.07
Charleston SC,2013,8,0.118,0.081,0.091,0.071
Charleston SC,2013,9,0.067,0.081,0.091,0.071
Charleston SC,2013,10,0.089,0.081,0.091,0.071
Charleston SC,2013,11,0.073,0.082,0.092,0.071
Charleston SC,2013,12,0.066,0.082,0.092,0.072
Charleston SC,2014,1,0.07,0.082,0.092,0.072
Charleston SC,2014,2,0.151,0.082,0.093,0.072
Charleston SC,2014,3,0.156,0.083,0.093,0.072
Charleston SC,2014,4,0.168,0.083,0.093,0.073
Charleston SC,2014,5,0.083,0.083,0.093,0.073
Charleston SC,2014,6,0.104,0.084,0.094,0.073
Charleston SC,2014,7,0.15,0.084,0.094,0.074
Charleston SC,2014,8,0.199,0.084,0.094,0.074
Charleston SC,2014,9,0.176,0.084,0.095,0.074
Charleston SC,2014,10,0.039,0.085,0.095,0.074
Charleston SC,2014,11,0.08,0.085,0.095,0.075
Charleston SC,2014,12,0.178,0.085,0.096,0.075
Charleston SC,2015,1,0.166,0.086,0.096,0.075
Charleston SC,2015,2,0.159,0.086,0.096,0.075
Charleston SC,2015,3,0.108,0.086,0.096,0.076
Charleston SC,2015,4,0.105,0.086,0.097,0.076
Charleston SC,2015,5,0.104,0.087,0.097,0.076
Charleston SC,2015,6,0.001,0.087,0.097,0.077
Charleston SC,2015,7,0.134,0.087,0.098,0.077
Charleston SC,2015,8,0.133,0.088,0.098,0.077
Charleston SC,2015,9,0.104,0.088,0.098,0.077
Charleston SC,2015,10,0.257,0.088,0.099,0.078
Charleston SC,2015,11,0.191,0.088,0.099,0.078
Charleston SC,2015,12,0.223,0.089,0.099,0.078
Charleston SC,2016,1,0.21,0.089,0.099,0.078
Charleston SC,2016,2,0.131,0.089,0.1,0.079
Charleston SC,2016,3,0.135,0.09,0.1,0.079
Charleston SC,2016,4,0.183,0.09,0.1,0.079
Charleston SC,2016,5,0.125,0.09,0.101,0.08
Charleston SC,2016,6,0.193,0.09,0.101,0.08
Charleston SC,2016,7,0.059,0.091,0.101,0.08
Charleston SC,2016,8,0.092,0.091,0.102,0.08
Charleston SC,2016,9,0.049,0.091,0.102,0.081
Charleston SC,2016,10,0.201,0.092,0.102,0.081
Charleston SC,2016,11,0.182,0.092,0.102,0.081
Charleston SC,2016,12,0.157,0.092,0.103,0.081
Charleston SC,2017,1,0.067,0.092,0.103,0.082
Charleston SC,2017,2,0.061,0.093,0.103,0.082
Charleston SC,2017,3,0.042,0.093,0.104,0.082
Charleston SC,2017,4,0.151,0.093,0.104,0.083
Charleston SC,2017,5,0.045,0.094,0.104,0.083
Charleston SC,2017,6,0.102,0.094,0.105,0.083
Charleston SC,2017,7,0.096,0.094,0.105,0.083
Charleston SC,2017,8,0.169,0.094,0.105,0.084
Charleston SC,2017,9,0.227,0.095,0.105,0.084
Charleston SC,2017,10,0.099,0.095,0.106,0.084
Charleston SC,2017,11,0.119,0.095,0.106,0.084
Charleston SC,2017,12,0.088,0.096,0.106,0.085
Charleston SC,2018,1,0.044,0.096,0.107,0.085
Charleston SC,2018,2,0.081,0.096,0.107,0.085
Charleston SC,2018,3,0.206,0.096,0.107,0.086
Charleston SC,2018,4,0.092,0.097,0.108,0.086
Charleston SC,2018,5,0.037,0.097,0.108,0.086
Charleston SC,2018,6,0.022,0.097,0.108,0.086
Charleston SC,2018,7,0.17,0.098,0.108,0.087
Charleston SC,2018,8,0.061,0.098,0.109,0.087
Charleston SC,2018,9,0.091,0.098,0.109,0.087
Charleston SC,2018,10,0.069,0.098,0.109,0.087
Charleston SC,2018,11,0.185,0.099,0.11,0.088
Charleston SC,2018,12,0.182,0.099,0.11,0.088
Charleston SC,2019,1,0.141,0.099,0.11,0.088
Charleston SC,2019,2,0.215,0.1,0.111,0.089
Charleston SC,2019,3,0.245,0.1,0.111,0.089
Charleston SC,2019,4,0.168,0.1,0.111,0.089
Charleston SC,2019,5,0.151,0.1,0.111,0.089
Charleston SC,2019,6,0.152,0.101,0.112,0.09
Charleston SC,2019,7,0.231,0.101,0.112,0.09
Charleston SC,2019,8,0.191,0.101,0.112,0.09
Charleston SC,2019,9,0.188,0.102,0.113,0.09
Charleston SC,2019,10,0.207,0.102,0.113,0.091
Charleston SC,2019,11,0.259,0.102,0.113,0.091
Charleston SC,2019,12,0.18,0.102,0.114,0.091
Charleston SC,2020,1,0.154,0.103,0.114,0.092
Charleston SC,2020,2,0.16,0.103,0.114,0.092
Charleston SC,2020,3,0.156,0.103,0.114,0.092
Charleston SC,2020,4,0.205,0.104,0.115,0.092
Charleston SC,2020,5,0.14,0.104,0.115,0.093
Charleston SC,2020,6,0.167,0.104,0.115,0.093
Charleston SC,2020,7,0.216,0.104,0.116,0.093
Charleston SC,2020,8,0.181,0.105,0.116,0.093
Charleston SC,2020,9,0.217,0.105,0.116,0.094
Charleston SC,2020,10,0.209,0.105,0.117,0.094
Charleston SC,2020,11,0.225,0.106,0.117,0.094
Charleston SC,2020,12,0.133,0.106,0.117,0.095
Charleston SC,2021,1,0.175,0.106,0.117,0.095
Charleston SC,2021,2,0.211,0.106,0.118,0.095
Charleston SC,2021,3,0.206,0.107,0.118,0.095
Charleston SC,2021,4,0.172,0.107,0.118,0.096
Charleston SC,2021,5,0.098,0.107,0.119,0.096
Charleston SC,2021,6,0.116,0.108,0.119,0.096
Charleston SC,2021,7,0.138,0.108,0.119,0.096
Charleston SC,2021,8,0.123,0.108,0.12,0.097
Charleston SC,2021,9,0.128,0.108,0.12,0.097
Charleston SC,2021,10,0.139,0.109,0.12,0.097
Charleston SC,2021,11,0.23,0.109,0.12,0.098
Charleston SC,2021,12,0.169,0.109,0.121,0.098
Charleston SC,2022,1,0.262,0.11,0.121,0.098
Charleston SC,2022,2,0.171,0.11,0.121,0.098
Charleston SC,2022,3,0.115,0.11,0.122,0.099
Charleston SC,2022,4,0.143,0.11,0.122,0.099
Charleston SC,2022,5,0.217,0.111,0.122,0.099
Charleston SC,2022,6,0.227,0.111,0.123,0.099
Charleston SC,2022,7,0.101,0.111,0.123,0.1
Charleston SC,2022,8,0.107,0.112,0.123,0.1
Charleston SC,2022,9,0.195,0.112,0.123,0.1
Charleston SC,2022,10,0.208,0.112,0.124,0.101
Charleston SC,2022,11,0.248,0.112,0.124,0.101
Charleston SC,2022,12,0.23,0.113,0.124,0.101
Charleston SC,2023,1,0.163,0.113,0.125,0.101
Charleston SC,2023,2,0.133,0.113,0.125,0.102
Charleston SC,2023,3,0.277,0.114,0.125,0.102
Charleston SC,2023,4,0.254,0.114,0.126,0.102
Charleston SC,2023,5,0.234,0.114,0.126,0.102
"Majuro C, Marshall Islands",1968,10,6.909,6.867,6.892,6.842
"Majuro C, Marshall Islands",1968,11,6.85,6.867,6.892,6.842
"Majuro C, Marshall Islands",1968,12,6.884,6.867,6.892,6.842
"Majuro C, Marshall Islands",1969,1,6.84,6.868,6.892,6.843
"Majuro C, Marshall Islands",1969,2,6.822,6.868,6.893,6.843
"Majuro C, Marshall Islands",1969,3,6.82,6.868,6.893,6.843
"Majuro C, Marshall Islands",1969,4,6.842,6.868,6.893,6.844
"Majuro C, Marshall Islands",1969,5,6.831,6.869,6.893,6.844
"Majuro C, Marshall Islands",1969,6,6.842,6.869,6.894,6.844
"Majuro C, Marshall Islands",1969,7,6.845,6.869,6.894,6.845
"Majuro C, Marshall Islands",1969,8,6.866,6.87,6.894,6.845
"Majuro C, Marshall Islands",1969,9,6.839,6.87,6.894,6.845
"Majuro C, Marshall Islands",1969,10,6.82,6.87,6.895,6.846
"Majuro C, Marshall Islands",1969,11,6.832,6.87,6.895,6.846
"Majuro C, Marshall Islands",1969,12,6.834,6.871,6.895,6.846
"Majuro C, Marshall Islands",1970,1,6.844,6.871,6.895,6.847
"Majuro C, Marshall Islands",1970,2,6.905,6.871,6.896,6.847
"Majuro C, Marshall Islands",1970,3,6.849,6.872,6.896,6.847
"Majuro C, Marshall Islands",1970,4,6.869,6.872,6.896,6.848
"Majuro C, Marshall Islands",1970,5,6.881,6.872,6.896,6.848
"Majuro C, Marshall Islands",1970,6,6.883,6.873,6.897,6.849
"Majuro C, Marshall Islands",1970,7,6.911,6.873,6.897,6.849
"Majuro C, Marshall Islands",1970,8,6.917,6.873,6.897,6.849
"Majuro C, Marshall Islands",1970,9,6.917,6.873,6.897,6.85
"Majuro C, Marshall Islands",1970,10,6.934,6.874,6.898,6.85
"Majuro C, Marshall Islands",1970,11,6.933,6.874,6.898,6.85
"Majuro C, Marshall Islands",1970,12,7.024,6.874,6.898,6.851
"Majuro C, Marshall Islands",1971,1,6.967,6.875,6.898,6.851
"Majuro C, Marshall Islands",1971,2,6.874,6.875,6.899,6.851
"Majuro C, Marshall Islands",1971,3,6.889,6.875,6.899,6.852
"Majuro C, Marshall Islands",1971,4,6.956,6.876,6.899,6.852
"Majuro C, Marshall Islands",1971,5,6.893,6.876,6.899,6.852
"Majuro C, Marshall Islands",1971,6,6.929,6.876,6.9,6.853
"Majuro C, Marshall Islands",1971,7,6.952,6.876,6.9,6.853
"Majuro C, Marshall Islands",1971,8,6.894,6.877,6.9,6.853
"Majuro C, Marshall Islands",1971,9,6.939,6.877,6.9,6.854
"Majuro C, Marshall Islands",1971,10,6.98,6.877,6.901,6.854
"Majuro C, Marshall Islands",1971,11,6.987,6.878,6.901,6.854
"Majuro C, Marshall Islands",1971,12,6.996,6.878,6.901,6.855
"Majuro C, Marshall Islands",1972,1,6.945,6.878,6.901,6.855
"Majuro C, Marshall Islands",1972,2,6.905,6.878,6.902,6.855
"Majuro C, Marshall Islands",1972,3,6.897,6.879,6.902,6.856
"Majuro C, Marshall Islands",1972,4,6.867,6.879,6.902,6.856
"Majuro C, Marshall Islands",1972,5,6.842,6.879,6.902,6.856
"Majuro C, Marshall Islands",1972,6,6.874,6.88,6.903,6.857
"Majuro C, Marshall Islands",1972,7,6.856,6.88,6.903,6.857
"Majuro C, Marshall Islands",1972,8,6.845,6.88,6.903,6.857
"Majuro C, Marshall Islands",1972,9,6.796,6.881,6.903,6.858
"Majuro C, Marshall Islands",1972,10,6.769,6.881,6.904,6.858
"Majuro C, Marshall Islands",1972,11,6.686,6.881,6.904,6.858
"Majuro C, Marshall Islands",1972,12,6.754,6.881,6.904,6.859
"Majuro C, Marshall Islands",1974,5,6.878,6.886,6.908,6.865
"Majuro C, Marshall Islands",1974,6,6.86,6.887,6.908,6.865
"Majuro C, Marshall Islands",1974,7,6.919,6.887,6.909,6.865
"Majuro C, Marshall Islands",1974,8,6.948,6.887,6.909,6.866
"Majuro C, Marshall Islands",1975,5,6.909,6.89,6.911,6.869
"Majuro C, Marshall Islands",1975,6,6.883,6.89,6.911,6.869
"Majuro C, Marshall Islands",1975,7,6.88,6.891,6.912,6.869
"Majuro C, Marshall Islands",1975,8,6.926,6.891,6.912,6.87
"Majuro C, Marshall Islands",1975,9,6.979,6.891,6.912,6.87
"Majuro C, Marshall Islands",1975,10,6.958,6.891,6.912,6.87
"Majuro C, Marshall Islands",1975,11,6.98,6.892,6.913,6.871
"Majuro C, Marshall Islands",1975,12,6.9,6.892,6.913,6.871
"Majuro C, Marshall Islands",1976,1,6.881,6.892,6.913,6.871
"Majuro C, Marshall Islands",1976,2,6.907,6.893,6.913,6.872
"Majuro C, Marshall Islands",1976,3,6.883,6.893,6.914,6.872
"Majuro C, Marshall Islands",1976,4,6.907,6.893,6.914,6.872
"Majuro C, Marshall Islands",1976,5,6.884,6.893,6.914,6.873
"Majuro C, Marshall Islands",1976,6,6.859,6.894,6.915,6.873
"Majuro C, Marshall Islands",1976,7,6.882,6.894,6.915,6.873
"Majuro C, Marshall Islands",1976,8,6.842,6.894,6.915,6.874
"Majuro C, Marshall Islands",1976,10,6.772,6.895,6.916,6.874
"Majuro C, Marshall Islands",1976,11,6.81,6.895,6.916,6.875
"Majuro C, Marshall Islands",1976,12,6.858,6.896,6.916,6.875
"Majuro C, Marshall Islands",1977,1,6.817,6.896,6.916,6.875
"Majuro C, Marshall Islands",1977,2,6.904,6.896,6.917,6.876
"Majuro C, Marshall Islands",1977,3,6.968,6.896,6.917,6.876
"Majuro C, Marshall Islands",1977,4,6.971,6.897,6.917,6.876
"Majuro C, Marshall Islands",1977,5,6.959,6.897,6.917,6.877
"Majuro C, Marshall Islands",1977,6,6.95,6.897,6.918,6.877
"Majuro C, Marshall Islands",1977,7,6.927,6.898,6.918,6.877
"Majuro C, Marshall Islands",1977,8,6.896,6.898,6.918,6.878
"Majuro C, Marshall Islands",1977,9,6.872,6.898,6.918,6.878
"Majuro C, Marshall Islands",1977,10,6.927,6.898,6.919,6.878
"Majuro C, Marshall Islands",1977,11,6.925,6.899,6.919,6.879
"Majuro C, Marshall Islands",1977,12,6.904,6.899,6.919,6.879
"Majuro C, Marshall Islands",1978,1,6.866,6.899,6.919,6.879
"Majuro C, Marshall Islands",1978,2,6.971,6.9,6.92,6.88
"Majuro C, Marshall Islands",1978,4,6.944,6.9,6.92,6.88
"Majuro C, Marshall Islands",1978,5,6.946,6.901,6.92,6.881
"Majuro C, Marshall Islands",1978,6,6.933,6.901,6.921,6.881
"Majuro C, Marshall Islands",1978,7,6.92,6.901,6.921,6.881
"Majuro C, Marshall Islands",1978,8,6.978,6.901,6.921,6.882
"Majuro C, Marshall Islands",1978,9,6.941,6.902,6.921,6.882
"Majuro C, Marshall Islands",1978,10,6.896,6.902,6.922,6.882
"Majuro C, Marshall Islands",1978,11,6.954,6.902,6.922,6.883
"Majuro C, Marshall Islands",1978,12,6.896,6.903,6.922,6.883
"Majuro C, Marshall Islands",1979,1,6.922,6.903,6.922,6.883
"Majuro C, Marshall Islands",1979,2,6.898,6.903,6.923,6.884
"Majuro C, Marshall Islands",1979,5,6.913,6.904,6.923,6.885
"Majuro C, Marshall Islands",1979,6,6.943,6.904,6.924,6.885
"Majuro C, Marshall Islands",1979,7,6.951,6.905,6.924,6.885
"Majuro C, Marshall Islands",1979,9,6.916,6.905,6.924,6.886
"Majuro C, Marshall Islands",1979,10,6.88,6.906,6.925,6.886
"Majuro C, Marshall Islands",1979,11,6.944,6.906,6.925,6.887
"Majuro C, Marshall Islands",1979,12,6.955,6.906,6.925,6.887
"Majuro C, Marshall Islands",1980,1,6.913,6.906,6.925,6.887
"Majuro C, Marshall Islands",1980,2,6.908,6.907,6.926,6.888
"Majuro C, Marshall Islands",1980,3,6.921,6.907,6.926,6.888
"Majuro C, Marshall Islands",1980,6,6.866,6.908,6.927,6.889
"Majuro C, Marshall Islands",1980,7,6.858,6.908,6.927,6.889
"Majuro C, Marshall Islands",1980,8,6.899,6.908,6.927,6.89
"Majuro C, Marshall Islands",1980,9,6.968,6.909,6.927,6.89
"Majuro C, Marshall Islands",1980,10,6.91,6.909,6.928,6.89
"Majuro C, Marshall Islands",1980,11,6.904,6.909,6.928,6.891
"Majuro C, Marshall Islands",1980,12,6.932,6.91,6.928,6.891
"Majuro C, Marshall Islands",1981,1,6.912,6.91,6.929,6.891
"Majuro C, Marshall Islands",1981,2,6.924,6.91,6.929,6.892
"Majuro C, Marshall Islands",1981,3,6.926,6.911,6.929,6.892
"Majuro C, Marshall Islands",1981,4,6.915,6.911,6.929,6.892
"Majuro C, Marshall Islands",1981,5,6.913,6.911,6.93,6.893
"Majuro C, Marshall Islands",1981,6,6.96,6.911,6.93,6.893
"Majuro C, Marshall Islands",1981,7,6.972,6.912,6.93,6.893
"Majuro C, Marshall Islands",1981,8,6.922,6.912,6.93,6.894
"Majuro C, Marshall Islands",1981,9,6.944,6.912,6.931,6.894
"Majuro C, Marshall Islands",1981,10,6.909,6.913,6.931,6.894
"Majuro C, Marshall Islands",1981,11,6.916,6.913,6.931,6.895
"Majuro C, Marshall Islands",1981,12,6.983,6.913,6.931,6.895
"Majuro C, Marshall Islands",1982,1,6.974,6.913,6.932,6.895
"Majuro C, Marshall Islands",1982,2,6.882,6.914,6.932,6.896
"Majuro C, Marshall Islands",1982,3,6.897,6.914,6.932,6.896
"Majuro C, Marshall Islands",1982,4,6.819,6.914,6.932,6.896
"Majuro C, Marshall Islands",1982,5,6.853,6.915,6.933,6.897
"Majuro C, Marshall Islands",1982,6,6.872,6.915,6.933,6.897
"Majuro C, Marshall Islands",1982,7,6.827,6.915,6.933,6.897
"Majuro C, Marshall Islands",1982,8,6.805,6.916,6.933,6.898
"Majuro C, Marshall Islands",1982,9,6.744,6.916,6.934,6.898
"Majuro C, Marshall Islands",1982,10,6.829,6.916,6.934,6.898
"Majuro C, Marshall Islands",1982,11,6.751,6.916,6.934,6.899
"Majuro C, Marshall Islands",1982,12,6.653,6.917,6.935,6.899
"Majuro C, Marshall Islands",1983,1,6.77,6.917,6.935,6.899
"Majuro C, Marshall Islands",1983,2,6.887,6.917,6.935,6.9
"Majuro C, Marshall Islands",1983,3,6.866,6.918,6.935,6.9
"Majuro C, Marshall Islands",1983,4,6.899,6.918,6.936,6.9
"Majuro C, Marshall Islands",1983,5,6.995,6.918,6.936,6.901
"Majuro C, Marshall Islands",1983,6,7.027,6.919,6.936,6.901
"Majuro C, Marshall Islands",1983,7,7.048,6.919,6.936,6.901
"Majuro C, Marshall Islands",1983,8,7.026,6.919,6.937,6.902
"Majuro C, Marshall Islands",1983,9,7.045,6.919,6.937,6.902
"Majuro C, Marshall Islands",1983,10,7.01,6.92,6.937,6.902
"Majuro C, Marshall Islands",1983,11,6.981,6.92,6.937,6.903
"Majuro C, Marshall Islands",1983,12,6.937,6.92,6.938,6.903
"Majuro C, Marshall Islands",1984,1,6.949,6.921,6.938,6.903
"Majuro C, Marshall Islands",1984,2,6.962,6.921,6.938,6.904
"Majuro C, Marshall Islands",1984,3,6.951,6.921,6.938,6.904
"Majuro C, Marshall Islands",1984,4,6.88,6.921,6.939,6.904
"Majuro C, Marshall Islands",1984,5,6.949,6.922,6.939,6.904
"Majuro C, Marshall Islands",1984,6,6.943,6.922,6.939,6.905
"Majuro C, Marshall Islands",1984,7,6.933,6.922,6.94,6.905
"Majuro C, Marshall Islands",1984,8,6.919,6.923,6.94,6.905
"Majuro C, Marshall Islands",1984,9,6.871,6.923,6.94,6.906
"Majuro C, Marshall Islands",1984,10,6.95,6.923,6.94,6.906
"Majuro C, Marshall Islands",1984,11,6.956,6.924,6.941,6.906
"Majuro C, Marshall Islands",1984,12,7.042,6.924,6.941,6.907
"Majuro C, Marshall Islands",1985,1,6.907,6.924,6.941,6.907
"Majuro C, Marshall Islands",1985,2,6.954,6.924,6.941,6.907
"Majuro C, Marshall Islands",1985,3,6.929,6.925,6.942,6.908
"Majuro C, Marshall Islands",1985,4,6.91,6.925,6.942,6.908
"Majuro C, Marshall Islands",1985,5,6.9,6.925,6.942,6.908
"Majuro C, Marshall Islands",1985,6,6.859,6.926,6.942,6.909
"Majuro C, Marshall Islands",1985,7,6.892,6.926,6.943,6.909
"Majuro C, Marshall Islands",1985,8,6.943,6.926,6.943,6.909
"Majuro C, Marshall Islands",1985,9,6.974,6.926,6.943,6.91
"Majuro C, Marshall Islands",1985,10,6.951,6.927,6.944,6.91
"Majuro C, Marshall Islands",1985,11,6.915,6.927,6.944,6.91
"Majuro C, Marshall Islands",1985,12,6.94,6.927,6.944,6.911
"Majuro C, Marshall Islands",1986,1,7.03,6.928,6.944,6.911
"Majuro C, Marshall Islands",1986,2,7.022,6.928,6.945,6.911
"Majuro C, Marshall Islands",1986,3,6.992,6.928,6.945,6.912
"Majuro C, Marshall Islands",1986,4,6.919,6.929,6.945,6.912
"Majuro C, Marshall Islands",1986,5,6.929,6.929,6.945,6.912
"Majuro C, Marshall Islands",1986,6,6.95,6.929,6.946,6.913
"Majuro C, Marshall Islands",1986,7,6.957,6.929,6.946,6.913
"Majuro C, Marshall Islands",1986,8,6.95,6.93,6.946,6.913
"Majuro C, Marshall Islands",1986,9,6.914,6.93,6.946,6.913
"Majuro C, Marshall Islands",1986,10,6.861,6.93,6.947,6.914
"Majuro C, Marshall Islands",1986,11,6.943,6.931,6.947,6.914
"Majuro C, Marshall Islands",1986,12,6.869,6.931,6.947,6.914
"Majuro C, Marshall Islands",1987,1,6.816,6.931,6.948,6.915
"Majuro C, Marshall Islands",1987,2,6.957,6.931,6.948,6.915
"Majuro C, Marshall Islands",1987,3,6.968,6.932,6.948,6.915
"Majuro C, Marshall Islands",1987,4,6.923,6.932,6.948,6.916
"Majuro C, Marshall Islands",1987,5,6.926,6.932,6.949,6.916
"Majuro C, Marshall Islands",1987,6,6.91,6.933,6.949,6.916
"Majuro C, Marshall Islands",1987,7,6.932,6.933,6.949,6.917
"Majuro C, Marshall Islands",1987,8,6.932,6.933,6.949,6.917
"Majuro C, Marshall Islands",1987,9,6.844,6.934,6.95,6.917
"Majuro C, Marshall Islands",1987,10,6.846,6.934,6.95,6.918
"Majuro C, Marshall Islands",1987,11,6.874,6.934,6.95,6.918
"Majuro C, Marshall Islands",1987,12,6.817,6.934,6.951,6.918
"Majuro C, Marshall Islands",1988,1,6.826,6.935,6.951,6.919
"Majuro C, Marshall Islands",1988,2,6.865,6.935,6.951,6.919
"Majuro C, Marshall Islands",1988,3,6.937,6.935,6.951,6.919
"Majuro C, Marshall Islands",1988,4,7.021,6.936,6.952,6.919
"Majuro C, Marshall Islands",1988,5,6.982,6.936,6.952,6.92
"Majuro C, Marshall Islands",1988,6,6.941,6.936,6.952,6.92
"Majuro C, Marshall Islands",1988,7,6.933,6.936,6.953,6.92
"Majuro C, Marshall Islands",1988,8,7.006,6.937,6.953,6.921
"Majuro C, Marshall Islands",1988,9,7.045,6.937,6.953,6.921
"Majuro C, Marshall Islands",1988,10,7.041,6.937,6.953,6.921
"Majuro C, Marshall Islands",1988,11,7.115,6.938,6.954,6.922
"Majuro C, Marshall Islands",1989,1,6.968,6.938,6.954,6.922
"Majuro C, Marshall Islands",1989,2,6.986,6.939,6.954,6.923
"Majuro C, Marshall Islands",1989,3,6.906,6.939,6.955,6.923
"Majuro C, Marshall Islands",1989,4,6.935,6.939,6.955,6.923
"Majuro C, Marshall Islands",1989,5,6.966,6.939,6.955,6.924
"Majuro C, Marshall Islands",1989,6,6.955,6.94,6.956,6.924
"Majuro C, Marshall Islands",1989,7,6.971,6.94,6.956,6.924
"Majuro C, Marshall Islands",1989,8,6.937,6.94,6.956,6.924
"Majuro C, Marshall Islands",1989,9,6.94,6.941,6.956,6.925
"Majuro C, Marshall Islands",1989,10,6.947,6.941,6.957,6.925
"Majuro C, Marshall Islands",1989,11,7.081,6.941,6.957,6.925
"Majuro C, Marshall Islands",1989,12,7.032,6.941,6.957,6.926
"Majuro C, Marshall Islands",1990,1,7.056,6.942,6.958,6.926
"Majuro C, Marshall Islands",1990,2,6.991,6.942,6.958,6.926
"Majuro C, Marshall Islands",1990,3,6.967,6.942,6.958,6.927
"Majuro C, Marshall Islands",1990,4,6.994,6.943,6.958,6.927
"Majuro C, Marshall Islands",1990,5,6.975,6.943,6.959,6.927
"Majuro C, Marshall Islands",1990,6,6.992,6.943,6.959,6.928
"Majuro C, Marshall Islands",1990,7,6.95,6.944,6.959,6.928
"Majuro C, Marshall Islands",1990,8,6.963,6.944,6.959,6.928
"Majuro C, Marshall Islands",1990,9,6.955,6.944,6.96,6.928
"Majuro C, Marshall Islands",1990,10,6.949,6.944,6.96,6.929
"Majuro C, Marshall Islands",1990,11,6.994,6.945,6.96,6.929
"Majuro C, Marshall Islands",1990,12,6.954,6.945,6.961,6.929
"Majuro C, Marshall Islands",1991,1,6.983,6.945,6.961,6.93
"Majuro C, Marshall Islands",1991,2,6.981,6.946,6.961,6.93
"Majuro C, Marshall Islands",1991,3,6.954,6.946,6.961,6.93
"Majuro C, Marshall Islands",1991,4,6.898,6.946,6.962,6.931
"Majuro C, Marshall Islands",1991,5,6.854,6.946,6.962,6.931
"Majuro C, Marshall Islands",1991,6,6.875,6.947,6.962,6.931
"Majuro C, Marshall Islands",1991,7,6.864,6.947,6.963,6.932
"Majuro C, Marshall Islands",1991,8,6.867,6.947,6.963,6.932
"Majuro C, Marshall Islands",1991,9,6.875,6.948,6.963,6.932
"Majuro C, Marshall Islands",1991,10,6.89,6.948,6.963,6.932
"Majuro C, Marshall Islands",1991,11,6.83,6.948,6.964,6.933
"Majuro C, Marshall Islands",1991,12,6.767,6.949,6.964,6.933
"Majuro C, Marshall Islands",1992,1,6.771,6.949,6.964,6.933
"Majuro C, Marshall Islands",1992,2,6.825,6.949,6.965,6.934
"Majuro C, Marshall Islands",1992,3,6.846,6.949,6.965,6.934
"Majuro C, Marshall Islands",1992,4,6.902,6.95,6.965,6.934
"Majuro C, Marshall Islands",1992,5,6.901,6.95,6.965,6.935
"Majuro C, Marshall Islands",1992,6,6.956,6.95,6.966,6.935
"Majuro C, Marshall Islands",1992,7,6.988,6.951,6.966,6.935
"Majuro C, Marshall Islands",1992,8,6.982,6.951,6.966,6.936
"Majuro C, Marshall Islands",1992,9,7.018,6.951,6.967,6.936
"Majuro C, Marshall Islands",1992,10,7.066,6.951,6.967,6.936
"Majuro C, Marshall Islands",1992,11,6.959,6.952,6.967,6.936
"Majuro C, Marshall Islands",1992,12,6.947,6.952,6.967,6.937
"Majuro C, Marshall Islands",1993,1,6.896,6.952,6.968,6.937
"Majuro C, Marshall Islands",1993,2,6.882,6.953,6.968,6.937
"Majuro C, Marshall Islands",1993,3,6.882,6.953,6.968,6.938
"Majuro C, Marshall Islands",1993,4,6.868,6.953,6.969,6.938
"Majuro C, Marshall Islands",1993,5,6.911,6.964,6.98,6.949
"Majuro C, Marshall Islands",1993,6,6.989,6.965,6.98,6.949
"Majuro C, Marshall Islands",1993,7,6.99,6.965,6.98,6.95
"Majuro C, Marshall Islands",1993,8,6.949,6.965,6.981,6.95
"Majuro C, Marshall Islands",1993,9,6.923,6.965,6.981,6.95
"Majuro C, Marshall Islands",1993,10,6.966,6.966,6.981,6.95
"Majuro C, Marshall Islands",1993,11,6.951,6.966,6.981,6.951
"Majuro C, Marshall Islands",1993,12,6.946,6.966,6.982,6.951
"Majuro C, Marshall Islands",1994,1,6.999,6.967,6.982,6.951
"Majuro C, Marshall Islands",1994,2,6.964,6.967,6.982,6.952
"Majuro C, Marshall Islands",1994,3,6.967,6.967,6.983,6.952
"Majuro C, Marshall Islands",1994,4,6.969,6.968,6.983,6.952
"Majuro C, Marshall Islands",1994,5,6.933,6.968,6.983,6.953
"Majuro C, Marshall Islands",1994,6,6.907,6.968,6.983,6.953
"Majuro C, Marshall Islands",1994,7,6.92,6.968,6.984,6.953
"Majuro C, Marshall Islands",1994,8,6.921,6.969,6.984,6.953
"Majuro C, Marshall Islands",1994,9,6.907,6.969,6.984,6.954
"Majuro C, Marshall Islands",1994,10,6.921,6.969,6.985,6.954
"Majuro C, Marshall Islands",1994,11,6.875,6.97,6.985,6.954
"Majuro C, Marshall Islands",1994,12,6.87,6.97,6.985,6.955
"Majuro C, Marshall Islands",1995,1,6.921,6.97,6.985,6.955
"Majuro C, Marshall Islands",1995,2,6.959,6.97,6.986,6.955
"Majuro C, Marshall Islands",1995,3,6.964,6.971,6.986,6.955
"Majuro C, Marshall Islands",1995,4,7.022,6.971,6.986,6.956
"Majuro C, Marshall Islands",1995,5,6.983,6.971,6.987,6.956
"Majuro C, Marshall Islands",1995,6,6.918,6.972,6.987,6.956
"Majuro C, Marshall Islands",1995,7,6.941,6.972,6.987,6.957
"Majuro C, Marshall Islands",1995,8,6.994,6.972,6.988,6.957
"Majuro C, Marshall Islands",1995,9,6.992,6.973,6.988,6.957
"Majuro C, Marshall Islands",1995,10,6.963,6.973,6.988,6.958
